"";"iso2c";"country";"year";"EN.ATM.PM25.MC.M3";"EN.ATM.PM25.MC.ZS";"EG.EGY.PRIM.PP.KD";"EG.FEC.RNEW.ZS";"EG.ELC.RNEW.ZS";"EG.ELC.ACCS.ZS";"EG.CFT.ACCS.ZS";"AG.LND.FRST.ZS";"NY.GDP.TOTL.RT.ZS";"ER.LND.PTLD.ZS";"ER.PTD.TOTL.ZS";"ER.MRN.PTMR.ZS";"EG.ELC.ACCS.UR.ZS";"SH.H2O.BASW.UR.ZS";"SH.STA.BASS.UR.ZS";"EG.ELC.ACCS.RU.ZS";"SH.STA.BASS.RU.ZS";"SH.H2O.BASW.RU.ZS";"ER.H2O.INTR.PC";"SH.H2O.SMDW.ZS";"SH.STA.SMSS.ZS";"iso3c";"region";"capital";"longitude";"latitude";"income";"lending"
"11480";"SK";"Slovak Republic";1970;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11481";"SK";"Slovak Republic";1971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11482";"SK";"Slovak Republic";1972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11483";"SK";"Slovak Republic";1973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11484";"SK";"Slovak Republic";1974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11485";"SK";"Slovak Republic";1975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11486";"SK";"Slovak Republic";1976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11487";"SK";"Slovak Republic";1977;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11488";"SK";"Slovak Republic";1980;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11489";"SK";"Slovak Republic";1981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11490";"SK";"Slovak Republic";1982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11491";"SK";"Slovak Republic";1983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11492";"SK";"Slovak Republic";1984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11493";"SK";"Slovak Republic";1985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11494";"SK";"Slovak Republic";1986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11495";"SK";"Slovak Republic";1987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11496";"SK";"Slovak Republic";1988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11497";"SK";"Slovak Republic";1989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11498";"SK";"Slovak Republic";1990;24,9534363519868;100;11,8257369676063;2,22533593364972;7,37341648037024;100;NA;39,95841995842;0,229222785533302;NA;NA;NA;99,8986892700195;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11499";"SK";"Slovak Republic";1991;NA;NA;12,4100057397337;2,08678406996911;5,80355302749268;100;NA;39,95841995842;0,137412661849849;NA;NA;NA;99,9480056762695;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11500";"SK";"Slovak Republic";1992;NA;NA;12,5684834085356;2,31861271248188;8,33763774104683;100;NA;39,95841995842;0,0783628804399918;NA;NA;NA;99,9824676513672;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11501";"SK";"Slovak Republic";1993;NA;NA;12,1055021047814;4,10421535255107;14,4193977707536;100;NA;39,9521819370453;0,809159815616419;NA;NA;NA;99,997200012207;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11502";"SK";"Slovak Republic";1994;NA;NA;11,1887028516476;4,71744245421623;17,1066069604839;100;NA;39,9501034425351;0,516195568497691;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11503";"SK";"Slovak Republic";1995;22,8106086959602;100;10,7789016158114;4,20701048584553;18,4652641138187;100;NA;39,9480249480249;0,467997215143243;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11504";"SK";"Slovak Republic";1996;NA;NA;10,2682495719874;3,90550462698082;16,6064272805846;100;NA;39,9459464535148;0,473225950929801;NA;NA;NA;100;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11505";"SK";"Slovak Republic";1997;NA;NA;9,69190340276486;3,85338386581007;16,2216101864048;100;NA;39,9438679590048;0,362793914630691;NA;NA;NA;100;NA;NA;100;NA;NA;2340,57568130722;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11506";"SK";"Slovak Republic";1998;NA;NA;9,03810913980594;3,6305891268809;16,5824654127157;100;NA;39,9417869266503;0,314634436431015;NA;NA;NA;99,9996032714844;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11507";"SK";"Slovak Republic";1999;NA;NA;9,10744169755982;3,79794546750553;15,918875644903;100;NA;39,9397084321401;0,340398739376374;NA;NA;NA;99,9938659667969;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11508";"SK";"Slovak Republic";2000;21,7239994007575;100;9,04459134094563;3,72808858274496;14,9847392687837;100;93,75;39,9376299376299;0,391665053494164;NA;NA;NA;99,9709625244141;98,9;98,8472033096487;100;96,6032208685441;96,8;NA;92,1796462659574;83,9661731034787;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11509";"SK";"Slovak Republic";2001;NA;NA;9,17374809538713;6,00100095064196;15,9498995479658;100;94,09;39,9833669682303;0,360350791688485;NA;NA;NA;99,9254608154297;98,9;98,8501859691045;100;96,616129505756;96,8;NA;92,177986623211;83,9642534206152;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11510";"SK";"Slovak Republic";2002;NA;NA;8,84254319100492;5,48104882704932;16,8260275673662;100;94,67;40,0291065366748;0,25725890623132;NA;NA;NA;99,8642807006836;98,9;98,8531686285603;100;96,629038142968;96,8;2343,35246699221;92,8133257435489;83,9518552476819;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11511";"SK";"Slovak Republic";2003;NA;NA;8,34620772107929;5,34686805551431;11,5568321177306;100;95,1;40,0665137307408;0,263166842812893;NA;NA;NA;99,811767578125;98,9;98,8561512880162;100;96,6419467801799;96,8;NA;93,4496709638431;83,9394863845207;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11512";"SK";"Slovak Republic";2004;NA;NA;7,80754224237006;6,24730156517817;13,5456336178595;100;95,42;40,1205831357199;0,304021382828954;NA;NA;NA;99,7770462036133;98,9;98,859133947472;100;96,6548554173918;96,8;NA;94,0870223537142;83,8375863593281;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11513";"SK";"Slovak Republic";2005;21,9434197740466;100;7,52835448733838;6,30646548231091;14,9145190099515;100;95,58;40,1663201663202;0,330270624317226;NA;NA;NA;99,7654571533203;98,9;98,8621166069278;100;96,6677640546038;96,8;NA;94,7253798582661;83,7357781496565;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11514";"SK";"Slovak Republic";2006;NA;NA;6,87014702912743;6,56761632766667;15,369108188538;100;95,87;40,195426702995;0,306830396098525;NA;NA;NA;99,7746963500977;98,9;98,8650992663836;100;96,6806726918157;96,8;NA;95,3647365601759;83,6339317892197;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11515";"SK";"Slovak Republic";2007;NA;NA;5,93437273491047;8,23217672720624;17,6896601175964;100;96,06;40,2245332396701;0,33633165140038;NA;NA;NA;99,8005142211914;98,9;98,8680819258394;100;96,6935813290276;96,8;2344,35091435267;96,005106128173;83,5321786741121;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11516";"SK";"Slovak Republic";2008;NA;NA;5,76599804271711;7,62943025901257;15,86578581363;100;96,47;40,2536372385006;0,395870046817024;NA;NA;NA;99,8386764526367;98,9;98,8710645852953;100;96,7064899662396;96,8;NA;96,6464887372212;83,4306464863054;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11517";"SK";"Slovak Republic";2009;NA;NA;5,57280185457451;9,9991415642967;18,9474902581118;100;96,71;40,2911203074639;0,269617490705565;NA;NA;NA;99,8849487304688;98,9;98,8740472447511;100;96,7193986034515;97,4605055292259;NA;97,2888806125331;83,3290774716046;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11518";"SK";"Slovak Republic";2010;21,6902197423305;100;5,65017478774242;10,2797356630759;21,6283134284882;100;96,7;40,3193936625479;0,335027711481035;NA;NA;NA;99,9330368041992;98,9;98,8770299042069;100;96,7323072406635;98,2872564507636;NA;97,9330884269509;83,2116394302683;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11519";"SK";"Slovak Republic";2011;21,7671985081086;100;5,34665325479926;10,3575669304655;17,6718042986425;100;96,78;40,3260694962097;0,358061036996724;NA;NA;NA;99,9709091186523;98,9;98,8800125636627;100;96,7452158778754;99,1140073723013;NA;98,5790425177401;83,0956607118591;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11520";"SK";"Slovak Republic";2012;19,76493292649;100;5,05672254401981;10,4725845421321;19,3236373905676;100;96,81;40,3302300612219;0,527027595660547;NA;NA;NA;99,9921569824219;98,9;98,8829952231185;100;96,7581245150873;99,9407582938388;2330,06304669798;99,1245251396649;82,9958568201036;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11521";"SK";"Slovak Republic";2013;19,3154926795452;100;5,07221855195769;10,6783822104781;22,2802833695728;100;96,79;40,3343880877567;0,470761305767351;NA;NA;NA;99,9990539550781;99,1137218751066;98,8859778825744;100;96,7710331522993;100;NA;99,2678491620112;82,8961376952274;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11522";"SK";"Slovak Republic";2014;18,3041816056837;100;4,52408944454477;12,2427515458209;22,9445999705319;100;96,81;40,3452589190543;0,442706237830842;NA;NA;NA;100;99,6050940626174;98,8889605420302;100;96,7839417895112;100;2325,30285685602;99,4111731843576;82,7965037511922;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11523";"SK";"Slovak Republic";2015;18,8026456986509;100;4,47855276589316;13,4091682209694;22,6794833283268;100;96,72;40,3477376397784;0,313048219952467;NA;NA;NA;100;99,6050940626174;98,891943201486;100;96,7968504267231;100;NA;99,554497206704;82,7006386533545;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11524";"SK";"Slovak Republic";2016;17,3536626389673;100;NA;NA;NA;100;96,58;40,3535763554883;0,324549426581648;37,28;37,283515729079;NA;100;99,6050940626174;98,8949258609418;100;96,8097590639351;100;NA;99,6978212290503;82,6083869343751;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11525";"SK";"Slovak Republic";2017;17,5629113438527;100;NA;NA;NA;100;NA;NA;0,337448046497211;37,6304133373472;37,6304133373472;NA;100;99,6050940626174;98,8979085203976;100;96,822667701147;100;NA;99,7877341102388;82,5197201577606;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11526";"SK";"Slovak Republic";2018;NA;NA;NA;NA;NA;100;NA;NA;0,276491332184616;37,6304133373472;37,6304133373472;NA;100;NA;NA;100;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11527";"SK";"Slovak Republic";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11528";"SK";"Slovak Republic";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11529";"SK";"Slovak Republic";1978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SVK";"Europe & Central Asia";"Bratislava";"17.1073";"48.1484";"High income";"Not classified"
"11530";"SL";"Sierra Leone";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11531";"SL";"Sierra Leone";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66980,1056527442;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11532";"SL";"Sierra Leone";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11533";"SL";"Sierra Leone";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11534";"SL";"Sierra Leone";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11535";"SL";"Sierra Leone";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11536";"SL";"Sierra Leone";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;61614,1758815159;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11537";"SL";"Sierra Leone";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11538";"SL";"Sierra Leone";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11539";"SL";"Sierra Leone";1970;NA;NA;NA;NA;NA;NA;NA;NA;7,84917180666125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11540";"SL";"Sierra Leone";1971;NA;NA;NA;NA;NA;NA;NA;NA;7,76128600036138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11541";"SL";"Sierra Leone";1972;NA;NA;NA;NA;NA;NA;NA;NA;7,49333979824727;NA;NA;NA;NA;NA;NA;NA;NA;NA;56044,5442037331;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11542";"SL";"Sierra Leone";1973;NA;NA;NA;NA;NA;NA;NA;NA;8,18385743482295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11543";"SL";"Sierra Leone";1974;NA;NA;NA;NA;NA;NA;NA;NA;9,27055349046428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11544";"SL";"Sierra Leone";1975;NA;NA;NA;NA;NA;NA;NA;NA;10,77638517617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11545";"SL";"Sierra Leone";1976;NA;NA;NA;NA;NA;NA;NA;NA;10,2263304239708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11546";"SL";"Sierra Leone";1977;NA;NA;NA;NA;NA;NA;NA;NA;15,2782684590894;NA;NA;NA;NA;NA;NA;NA;NA;NA;50465,0989683672;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11547";"SL";"Sierra Leone";1978;NA;NA;NA;NA;NA;NA;NA;NA;11,2944494529241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11548";"SL";"Sierra Leone";1979;NA;NA;NA;NA;NA;NA;NA;NA;8,8595676872024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11549";"SL";"Sierra Leone";1980;NA;NA;NA;NA;NA;NA;NA;NA;10,4874245368909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11550";"SL";"Sierra Leone";1981;NA;NA;NA;NA;NA;NA;NA;NA;9,02758892684789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11551";"SL";"Sierra Leone";1982;NA;NA;NA;NA;NA;NA;NA;NA;10,5386640861634;NA;NA;NA;NA;NA;NA;NA;NA;NA;45195,5697042797;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11552";"SL";"Sierra Leone";1983;NA;NA;NA;NA;NA;NA;NA;NA;10,2812536436439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11553";"SL";"Sierra Leone";1984;NA;NA;NA;NA;NA;NA;NA;NA;9,30024320622185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11554";"SL";"Sierra Leone";1985;NA;NA;NA;NA;NA;NA;NA;NA;9,60839854499299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11555";"SL";"Sierra Leone";1986;NA;NA;NA;NA;NA;NA;NA;NA;22,0276865574525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11556";"SL";"Sierra Leone";1987;NA;NA;NA;NA;NA;NA;NA;NA;14,2930323103552;NA;NA;NA;NA;NA;NA;NA;NA;NA;39622,1630531254;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11557";"SL";"Sierra Leone";1988;NA;NA;NA;NA;NA;NA;NA;NA;10,004891046417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11558";"SL";"Sierra Leone";1989;NA;NA;NA;NA;NA;NA;NA;NA;12,5137852182074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11559";"SL";"Sierra Leone";1990;20,7326476311265;100;9,31625727367011;91,282152247783;0;NA;NA;43,197561651427;19,7972830764276;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11560";"SL";"Sierra Leone";1991;NA;NA;9,09192497489111;90,255162711702;0;NA;NA;42,9260169346599;15,6093124339716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11561";"SL";"Sierra Leone";1992;NA;NA;10,7853666584717;90,2156112527301;0;NA;NA;42,6544756002789;18,3650202725449;NA;NA;NA;NA;NA;NA;NA;NA;NA;36800,8640842887;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11562";"SL";"Sierra Leone";1993;NA;NA;10,4898729513487;90,130079929459;0;NA;NA;42,3829308835118;11,9186551773235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11563";"SL";"Sierra Leone";1994;NA;NA;10,5680955104629;89,7155966869799;0;NA;NA;42,1113895491306;11,4022182577842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11564";"SL";"Sierra Leone";1995;20,1393838163204;100;11,5753312193086;90,2416623879196;0;NA;NA;41,8398448323635;15,8876053628025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11565";"SL";"Sierra Leone";1996;NA;NA;11,5042547098006;90,0751222656276;0;NA;NA;41,5683001155964;14,6071852460831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11566";"SL";"Sierra Leone";1997;NA;NA;12,9403274572526;90,460188701685;0;NA;NA;41,2967587812154;16,2227001292649;NA;NA;NA;NA;NA;NA;NA;NA;NA;36906,3186154779;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11567";"SL";"Sierra Leone";1998;NA;NA;13,0045174534495;91,2607179504479;0;NA;NA;41,0252140644483;21,6561422893122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11568";"SL";"Sierra Leone";1999;NA;NA;13,5316358750852;91,367512439283;0;NA;NA;40,7536727300672;13,3667803761102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11569";"SL";"Sierra Leone";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
"11570";"SL";"Sierra Leone";2001;NA;NA;14,6074601287681;87,1728795969515;10,958904109589;NA;0,170000000000003;40,210583296533;8,04094148890761;NA;NA;NA;NA;68,3238445062199;20,6038986193804;NA;4,74209489417266;24,4267303595167;NA;4,89142754385102;8,96854139280684;"SLE";"Sub-Saharan Africa";"Freetown";"-13.2134";"8.4821";"Low income";"IDA"
